"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045005","GO:0045005","DNA-templated DNA replication maintenance of fidelity","13/1430","69/18842",0.188405797101449,2.48247694334651,3.53542246459253,0.00184740006822589,0.0350642351532167,0.0350642351532167,"ENSG00000139618/ENSG00000159147/ENSG00000111602/ENSG00000189057/ENSG00000169689/ENSG00000104889/ENSG00000174371/ENSG00000197299/ENSG00000138346/ENSG00000154920/ENSG00000160949/ENSG00000051180/ENSG00000051341",13
"GO:0031297","GO:0031297","replication fork processing","12/1430","61/18842",0.19672131147541,2.59204402155222,3.5690801232959,0.00186097457409449,0.0351833663596452,0.0351833663596452,"ENSG00000139618/ENSG00000159147/ENSG00000111602/ENSG00000189057/ENSG00000169689/ENSG00000174371/ENSG00000197299/ENSG00000138346/ENSG00000154920/ENSG00000160949/ENSG00000051180/ENSG00000051341",12
"GO:0043583","GO:0043583","ear development","18/1430","112/18842",0.160714285714286,2.11760739260739,3.3995783339813,0.00188859029634276,0.0353177995750693,0.0353177995750693,"ENSG00000176058/ENSG00000073111/ENSG00000179520/ENSG00000204385/ENSG00000139219/ENSG00000165474/ENSG00000105707/ENSG00000145386/ENSG00000075891/ENSG00000104413/ENSG00000071909/ENSG00000152977/ENSG00000156925/ENSG00000107187/ENSG00000186297/ENSG00000181449/ENSG00000107485/ENSG00000188620",18
"GO:0006836","GO:0006836","neurotransmitter transport","28/1430","206/18842",0.135922330097087,1.79094303754498,3.27113246272673,0.00189873454468165,0.0353177995750693,0.0353177995750693,"ENSG00000129990/ENSG00000105143/ENSG00000179520/ENSG00000117009/ENSG00000167371/ENSG00000101098/ENSG00000170743/ENSG00000127561/ENSG00000149927/ENSG00000165970/ENSG00000176406/ENSG00000177542/ENSG00000070748/ENSG00000067715/ENSG00000101438/ENSG00000268089/ENSG00000108576/ENSG00000110436/ENSG00000163618/ENSG00000196517/ENSG00000106688/ENSG00000124493/ENSG00000174358/ENSG00000019505/ENSG00000145920/ENSG00000148408/ENSG00000151025/ENSG00000130477",28
"GO:0001932","GO:0001932","regulation of protein phosphorylation","44/1430","369/18842",0.119241192411924,1.57114863456327,3.1753329871442,0.00191241455641302,0.0353177995750693,0.0353177995750693,"ENSG00000087250/ENSG00000164045/ENSG00000158402/ENSG00000099985/ENSG00000171450/ENSG00000175920/ENSG00000138684/ENSG00000182393/ENSG00000103490/ENSG00000101255/ENSG00000149948/ENSG00000011422/ENSG00000226979/ENSG00000103888/ENSG00000141736/ENSG00000233718/ENSG00000088325/ENSG00000115414/ENSG00000100985/ENSG00000147889/ENSG00000121594/ENSG00000101213/ENSG00000068078/ENSG00000090534/ENSG00000197299/ENSG00000173404/ENSG00000118193/ENSG00000100526/ENSG00000175305/ENSG00000109062/ENSG00000110680/ENSG00000106211/ENSG00000111537/ENSG00000013588/ENSG00000095752/ENSG00000175175/ENSG00000186891/ENSG00000094804/ENSG00000114346/ENSG00000162891/ENSG00000106462/ENSG00000135744/ENSG00000227507/ENSG00000127564",44
"GO:0032276","GO:0032276","regulation of gonadotropin secretion","5/1430","13/18842",0.384615384615385,5.06777837547068,4.20446746297641,0.00191936600055344,0.0353177995750693,0.0353177995750693,"ENSG00000170498/ENSG00000116014/ENSG00000122641/ENSG00000123999/ENSG00000169836",5
"GO:0098712","GO:0098712","L-glutamate import across plasma membrane","5/1430","13/18842",0.384615384615385,5.06777837547068,4.20446746297641,0.00191936600055344,0.0353177995750693,0.0353177995750693,"ENSG00000105143/ENSG00000179520/ENSG00000110436/ENSG00000106688/ENSG00000101188",5
"GO:1903251","GO:1903251","multi-ciliated epithelial cell differentiation","5/1430","13/18842",0.384615384615385,5.06777837547068,4.20446746297641,0.00191936600055344,0.0353177995750693,0.0353177995750693,"ENSG00000234602/ENSG00000129654/ENSG00000142731/ENSG00000162004/ENSG00000152669",5
"GO:2000696","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","5/1430","13/18842",0.384615384615385,5.06777837547068,4.20446746297641,0.00191936600055344,0.0353177995750693,0.0353177995750693,"ENSG00000100985/ENSG00000273706/ENSG00000075891/ENSG00000272398/ENSG00000107485",5
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","22/1430","149/18842",0.147651006711409,1.94548270521425,3.32049541294643,0.00196767254504137,0.0360690088959865,0.0360690088959865,"ENSG00000089692/ENSG00000117586/ENSG00000129654/ENSG00000182393/ENSG00000117215/ENSG00000176887/ENSG00000147889/ENSG00000121594/ENSG00000181847/ENSG00000171916/ENSG00000188389/ENSG00000183734/ENSG00000049768/ENSG00000122641/ENSG00000123999/ENSG00000171855/ENSG00000143195/ENSG00000104951/ENSG00000069482/ENSG00000158786/ENSG00000110492/ENSG00000170298",22
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication","10/1430","46/18842",0.217391304347826,2.86439647309213,3.62810739986901,0.00200652429533542,0.0366418698023184,0.0366418698023184,"ENSG00000234602/ENSG00000129173/ENSG00000167513/ENSG00000073111/ENSG00000165891/ENSG00000111602/ENSG00000140534/ENSG00000097046/ENSG00000143476/ENSG00000104738",10
"GO:0003338","GO:0003338","metanephros morphogenesis","7/1430","25/18842",0.28,3.68934265734266,3.85599637264291,0.0020333229207817,0.0366850206805603,0.0366850206805603,"ENSG00000129654/ENSG00000162849/ENSG00000273706/ENSG00000075891/ENSG00000188064/ENSG00000184937/ENSG00000170577",7
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","7/1430","25/18842",0.28,3.68934265734266,3.85599637264291,0.0020333229207817,0.0366850206805603,0.0366850206805603,"ENSG00000187730/ENSG00000183185/ENSG00000136928/ENSG00000022355/ENSG00000268089/ENSG00000186297/ENSG00000011677",7
"GO:0030277","GO:0030277","maintenance of gastrointestinal epithelium","7/1430","25/18842",0.28,3.68934265734266,3.85599637264291,0.0020333229207817,0.0366850206805603,0.0366850206805603,"ENSG00000160180/ENSG00000198788/ENSG00000167207/ENSG00000106211/ENSG00000109265/ENSG00000163362/ENSG00000160182",7
"GO:0007389","GO:0007389","pattern specification process","35/1430","277/18842",0.126353790613718,1.66486582010048,3.19464113193391,0.00203932494137941,0.0366850206805603,0.0366850206805603,"ENSG00000251493/ENSG00000069812/ENSG00000120075/ENSG00000129654/ENSG00000164690/ENSG00000170689/ENSG00000136574/ENSG00000123473/ENSG00000139352/ENSG00000183072/ENSG00000108511/ENSG00000160973/ENSG00000273706/ENSG00000160345/ENSG00000188095/ENSG00000198003/ENSG00000075891/ENSG00000130700/ENSG00000213085/ENSG00000138696/ENSG00000175262/ENSG00000105877/ENSG00000152977/ENSG00000183145/ENSG00000164532/ENSG00000144485/ENSG00000156925/ENSG00000188064/ENSG00000120094/ENSG00000185008/ENSG00000184937/ENSG00000107984/ENSG00000138083/ENSG00000170577/ENSG00000095587",35
"GO:0003002","GO:0003002","regionalization","32/1430","247/18842",0.129554655870445,1.70704113700065,3.20546273349588,0.00208207200927422,0.0372620436181703,0.0372620436181703,"ENSG00000251493/ENSG00000069812/ENSG00000120075/ENSG00000129654/ENSG00000164690/ENSG00000170689/ENSG00000136574/ENSG00000123473/ENSG00000139352/ENSG00000183072/ENSG00000108511/ENSG00000160973/ENSG00000273706/ENSG00000160345/ENSG00000188095/ENSG00000198003/ENSG00000075891/ENSG00000130700/ENSG00000213085/ENSG00000138696/ENSG00000175262/ENSG00000105877/ENSG00000164532/ENSG00000144485/ENSG00000156925/ENSG00000188064/ENSG00000185008/ENSG00000184937/ENSG00000107984/ENSG00000138083/ENSG00000170577/ENSG00000095587",32
"GO:0007586","GO:0007586","digestion","19/1430","122/18842",0.155737704918033,2.05203485039551,3.34081774816,0.00208685994127898,0.0372620436181703,0.0372620436181703,"ENSG00000275896/ENSG00000135773/ENSG00000160180/ENSG00000198788/ENSG00000167207/ENSG00000109255/ENSG00000127831/ENSG00000266200/ENSG00000121853/ENSG00000196748/ENSG00000204140/ENSG00000106211/ENSG00000109265/ENSG00000070031/ENSG00000204983/ENSG00000110492/ENSG00000137392/ENSG00000163362/ENSG00000160182",19
"GO:0021761","GO:0021761","limbic system development","13/1430","70/18842",0.185714285714286,2.44701298701299,3.47585651657783,0.00211420999954645,0.0375413175877189,0.0375413175877189,"ENSG00000134595/ENSG00000157193/ENSG00000174469/ENSG00000277893/ENSG00000112238/ENSG00000118193/ENSG00000152977/ENSG00000101438/ENSG00000156925/ENSG00000277586/ENSG00000070031/ENSG00000110492/ENSG00000106462",13
"GO:0061333","GO:0061333","renal tubule morphogenesis","11/1430","54/18842",0.203703703703704,2.68404558404558,3.55145332488598,0.00212391102020579,0.0375413175877189,0.0375413175877189,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",11
"GO:0034368","GO:0034368","protein-lipid complex remodeling","9/1430","39/18842",0.230769230769231,3.04066702528241,3.65583462353762,0.00214922291105796,0.0375413175877189,0.0375413175877189,"ENSG00000110243/ENSG00000118137/ENSG00000110245/ENSG00000175535/ENSG00000266200/ENSG00000069764/ENSG00000135744/ENSG00000187021/ENSG00000100078",9
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","9/1430","39/18842",0.230769230769231,3.04066702528241,3.65583462353762,0.00214922291105796,0.0375413175877189,0.0375413175877189,"ENSG00000110243/ENSG00000118137/ENSG00000110245/ENSG00000175535/ENSG00000266200/ENSG00000069764/ENSG00000135744/ENSG00000187021/ENSG00000100078",9
"GO:0035850","GO:0035850","epithelial cell differentiation involved in kidney development","9/1430","39/18842",0.230769230769231,3.04066702528241,3.65583462353762,0.00214922291105796,0.0375413175877189,0.0375413175877189,"ENSG00000129654/ENSG00000100985/ENSG00000273706/ENSG00000161270/ENSG00000075891/ENSG00000272398/ENSG00000184937/ENSG00000170577/ENSG00000107485",9
"GO:0051101","GO:0051101","regulation of DNA binding","9/1430","39/18842",0.230769230769231,3.04066702528241,3.65583462353762,0.00214922291105796,0.0375413175877189,0.0375413175877189,"ENSG00000149948/ENSG00000176887/ENSG00000011422/ENSG00000138795/ENSG00000100985/ENSG00000152192/ENSG00000101412/ENSG00000123485/ENSG00000107485",9
"GO:0030174","GO:0030174","regulation of DNA-templated DNA replication initiation","6/1430","19/18842",0.31578947368421,4.16091277143909,3.95039529054396,0.00216632337093208,0.0375677876664157,0.0375677876664157,"ENSG00000234602/ENSG00000167513/ENSG00000073111/ENSG00000140534/ENSG00000143476/ENSG00000104738",6
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","6/1430","19/18842",0.31578947368421,4.16091277143909,3.95039529054396,0.00216632337093208,0.0375677876664157,0.0375677876664157,"ENSG00000175063/ENSG00000046774/ENSG00000108106/ENSG00000164109/ENSG00000147889/ENSG00000117399",6
"GO:0030900","GO:0030900","forebrain development","33/1430","258/18842",0.127906976744186,1.68533094812165,3.17640786693023,0.00220905136844919,0.0380390886934477,0.0380390886934477,"ENSG00000128610/ENSG00000134595/ENSG00000118702/ENSG00000256463/ENSG00000164690/ENSG00000157193/ENSG00000123473/ENSG00000075702/ENSG00000139352/ENSG00000117394/ENSG00000174469/ENSG00000013810/ENSG00000273706/ENSG00000277893/ENSG00000122641/ENSG00000112238/ENSG00000118193/ENSG00000152977/ENSG00000101438/ENSG00000156925/ENSG00000188064/ENSG00000277586/ENSG00000185008/ENSG00000070031/ENSG00000099617/ENSG00000110492/ENSG00000106462/ENSG00000138083/ENSG00000181449/ENSG00000136535/ENSG00000007372/ENSG00000105290/ENSG00000158748",33
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","21/1430","141/18842",0.148936170212766,1.96241630709716,3.28727304433948,0.00220928123504778,0.0380390886934477,0.0380390886934477,"ENSG00000187730/ENSG00000166736/ENSG00000118160/ENSG00000117152/ENSG00000135902/ENSG00000176406/ENSG00000022355/ENSG00000138435/ENSG00000187848/ENSG00000067715/ENSG00000135750/ENSG00000008735/ENSG00000101188/ENSG00000188916/ENSG00000147434/ENSG00000105464/ENSG00000174343/ENSG00000120251/ENSG00000101204/ENSG00000186297/ENSG00000011677",21
"GO:0009792","GO:0009792","embryo development ending in birth or egg hatching","32/1430","248/18842",0.129032258064516,1.70015790660952,3.18076137424324,0.00222119575744779,0.0381081307710171,0.0381081307710171,"ENSG00000108813/ENSG00000129173/ENSG00000170689/ENSG00000139219/ENSG00000165891/ENSG00000125813/ENSG00000142731/ENSG00000187140/ENSG00000064195/ENSG00000123473/ENSG00000183072/ENSG00000176887/ENSG00000137270/ENSG00000105880/ENSG00000273706/ENSG00000123388/ENSG00000188095/ENSG00000260428/ENSG00000183734/ENSG00000075891/ENSG00000197616/ENSG00000075275/ENSG00000143452/ENSG00000108821/ENSG00000137573/ENSG00000115844/ENSG00000183145/ENSG00000156925/ENSG00000188064/ENSG00000172379/ENSG00000104953/ENSG00000107485",32
"GO:0072006","GO:0072006","nephron development","19/1430","123/18842",0.154471544715447,2.03535164022969,3.30137435751179,0.00229662181081744,0.0392226835249939,0.0392226835249939,"ENSG00000251493/ENSG00000129654/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000169344/ENSG00000165731/ENSG00000273706/ENSG00000161270/ENSG00000166396/ENSG00000075891/ENSG00000137573/ENSG00000272398/ENSG00000188064/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",19
"GO:0043279","GO:0043279","response to alkaloid","14/1430","79/18842",0.177215189873418,2.33502699831814,3.4075961522771,0.00230243091424461,0.0392226835249939,0.0392226835249939,"ENSG00000104321/ENSG00000102794/ENSG00000075461/ENSG00000163064/ENSG00000117152/ENSG00000164326/ENSG00000145386/ENSG00000197299/ENSG00000169836/ENSG00000139515/ENSG00000108576/ENSG00000110436/ENSG00000106688/ENSG00000051180",14
"GO:0032620","GO:0032620","interleukin-17 production","10/1430","47/18842",0.212765957446809,2.80345186728165,3.54754557940384,0.00237846885302499,0.0402336783874859,0.0402336783874859,"ENSG00000117586/ENSG00000099985/ENSG00000138684/ENSG00000113302/ENSG00000167207/ENSG00000049768/ENSG00000136695/ENSG00000103257/ENSG00000111537/ENSG00000108702",10
"GO:0032660","GO:0032660","regulation of interleukin-17 production","10/1430","47/18842",0.212765957446809,2.80345186728165,3.54754557940384,0.00237846885302499,0.0402336783874859,0.0402336783874859,"ENSG00000117586/ENSG00000099985/ENSG00000138684/ENSG00000113302/ENSG00000167207/ENSG00000049768/ENSG00000136695/ENSG00000103257/ENSG00000111537/ENSG00000108702",10
"GO:0032964","GO:0032964","collagen biosynthetic process","11/1430","55/18842",0.2,2.63524475524476,3.48041519631513,0.00247620852849508,0.041450699013454,0.041450699013454,"ENSG00000180210/ENSG00000141570/ENSG00000260428/ENSG00000207611/ENSG00000166396/ENSG00000122641/ENSG00000141696/ENSG00000108821/ENSG00000163794/ENSG00000130635/ENSG00000157613",11
"GO:0051293","GO:0051293","establishment of spindle localization","11/1430","55/18842",0.2,2.63524475524476,3.48041519631513,0.00247620852849508,0.041450699013454,0.041450699013454,"ENSG00000073350/ENSG00000186193/ENSG00000167634/ENSG00000115163/ENSG00000165480/ENSG00000099812/ENSG00000154839/ENSG00000276747/ENSG00000104953/ENSG00000135476/ENSG00000080986",11
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","11/1430","55/18842",0.2,2.63524475524476,3.48041519631513,0.00247620852849508,0.041450699013454,0.041450699013454,"ENSG00000156738/ENSG00000138755/ENSG00000180210/ENSG00000169248/ENSG00000103888/ENSG00000177455/ENSG00000187848/ENSG00000101188/ENSG00000171631/ENSG00000186810/ENSG00000169245",11
"GO:0051899","GO:0051899","membrane depolarization","16/1430","97/18842",0.164948453608247,2.17339773628433,3.32035145050235,0.00251098572809393,0.0418874124399337,0.0418874124399337,"ENSG00000144285/ENSG00000170498/ENSG00000126709/ENSG00000116014/ENSG00000147889/ENSG00000135902/ENSG00000138435/ENSG00000213190/ENSG00000108576/ENSG00000213199/ENSG00000101188/ENSG00000147434/ENSG00000174343/ENSG00000101204/ENSG00000055118/ENSG00000099822",16
"GO:0043009","GO:0043009","chordate embryonic development","30/1430","230/18842",0.130434782608696,1.71863788385528,3.14248467315169,0.0025418274156826,0.0422556895551925,0.0422556895551925,"ENSG00000108813/ENSG00000129173/ENSG00000170689/ENSG00000139219/ENSG00000165891/ENSG00000142731/ENSG00000187140/ENSG00000064195/ENSG00000123473/ENSG00000183072/ENSG00000176887/ENSG00000137270/ENSG00000105880/ENSG00000273706/ENSG00000123388/ENSG00000188095/ENSG00000260428/ENSG00000183734/ENSG00000075891/ENSG00000197616/ENSG00000075275/ENSG00000143452/ENSG00000108821/ENSG00000137573/ENSG00000115844/ENSG00000183145/ENSG00000156925/ENSG00000188064/ENSG00000172379/ENSG00000107485",30
"GO:0060485","GO:0060485","mesenchyme development","36/1430","291/18842",0.123711340206186,1.63004830221325,3.10407596937309,0.00255236490337145,0.0422850556671951,0.0422850556671951,"ENSG00000251493/ENSG00000151651/ENSG00000162032/ENSG00000164690/ENSG00000171236/ENSG00000183779/ENSG00000149948/ENSG00000136574/ENSG00000160973/ENSG00000138795/ENSG00000115414/ENSG00000129514/ENSG00000260428/ENSG00000105707/ENSG00000207611/ENSG00000111206/ENSG00000075891/ENSG00000130700/ENSG00000112183/ENSG00000108821/ENSG00000164532/ENSG00000141424/ENSG00000156925/ENSG00000143632/ENSG00000185008/ENSG00000101447/ENSG00000184937/ENSG00000104899/ENSG00000110492/ENSG00000107984/ENSG00000106462/ENSG00000170558/ENSG00000135744/ENSG00000170577/ENSG00000260001/ENSG00000107485",36
"GO:0034367","GO:0034367","protein-containing complex remodeling","9/1430","40/18842",0.225,2.96465034965035,3.56458442875239,0.00258950055074974,0.0426074476285478,0.0426074476285478,"ENSG00000110243/ENSG00000118137/ENSG00000110245/ENSG00000175535/ENSG00000266200/ENSG00000069764/ENSG00000135744/ENSG00000187021/ENSG00000100078",9
"GO:0045740","GO:0045740","positive regulation of DNA replication","9/1430","40/18842",0.225,2.96465034965035,3.56458442875239,0.00258950055074974,0.0426074476285478,0.0426074476285478,"ENSG00000164045/ENSG00000129173/ENSG00000167513/ENSG00000165891/ENSG00000101213/ENSG00000170312/ENSG00000138346/ENSG00000163794/ENSG00000097046",9
"GO:0048048","GO:0048048","embryonic eye morphogenesis","7/1430","26/18842",0.269230769230769,3.54744486282948,3.72497599990743,0.00260248200624967,0.0426753937147268,0.0426753937147268,"ENSG00000180176/ENSG00000176887/ENSG00000117122/ENSG00000075891/ENSG00000142449/ENSG00000138829/ENSG00000138083",7
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","8/1430","33/18842",0.242424242424242,3.19423606696334,3.61537316640012,0.00269668974021123,0.0439214230998592,0.0439214230998592,"ENSG00000166851/ENSG00000159147/ENSG00000170312/ENSG00000197299/ENSG00000140534/ENSG00000092853/ENSG00000143476/ENSG00000149554",8
"GO:0090102","GO:0090102","cochlea development","8/1430","33/18842",0.242424242424242,3.19423606696334,3.61537316640012,0.00269668974021123,0.0439214230998592,0.0439214230998592,"ENSG00000073111/ENSG00000179520/ENSG00000105707/ENSG00000145386/ENSG00000075891/ENSG00000071909/ENSG00000186297/ENSG00000107485",8
"GO:0010972","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","13/1430","72/18842",0.180555555555556,2.3790404040404,3.35974848510998,0.00274312589405944,0.0445273061793285,0.0445273061793285,"ENSG00000166851/ENSG00000159147/ENSG00000170312/ENSG00000197299/ENSG00000140534/ENSG00000085840/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000094804/ENSG00000178999/ENSG00000127564",13
"GO:0051781","GO:0051781","positive regulation of cell division","16/1430","98/18842",0.163265306122449,2.15122020836307,3.27443194711604,0.00279434671361038,0.0452065285446833,0.0452065285446833,"ENSG00000182631/ENSG00000089685/ENSG00000099985/ENSG00000164690/ENSG00000161800/ENSG00000137807/ENSG00000160683/ENSG00000118193/ENSG00000134690/ENSG00000138675/ENSG00000122966/ENSG00000094804/ENSG00000114346/ENSG00000110492/ENSG00000178999/ENSG00000162009",16
"GO:0048706","GO:0048706","embryonic skeletal system development","12/1430","64/18842",0.1875,2.47054195804196,3.37705710414261,0.00284291146604922,0.0458383818656297,0.0458383818656297,"ENSG00000108813/ENSG00000170689/ENSG00000139219/ENSG00000064195/ENSG00000176887/ENSG00000105880/ENSG00000273706/ENSG00000123388/ENSG00000260428/ENSG00000108821/ENSG00000137573/ENSG00000115844",12
"GO:0021772","GO:0021772","olfactory bulb development","6/1430","20/18842",0.3,3.95286713286713,3.78635808170812,0.00289815576936937,0.0464851493276267,0.0464851493276267,"ENSG00000256463/ENSG00000118193/ENSG00000152977/ENSG00000156925/ENSG00000185008/ENSG00000099617",6
"GO:0045859","GO:0045859","regulation of protein kinase activity","29/1430","222/18842",0.130630630630631,1.72121842121842,3.09776967514801,0.00290230863879188,0.0464851493276267,0.0464851493276267,"ENSG00000087250/ENSG00000164045/ENSG00000158402/ENSG00000171450/ENSG00000175920/ENSG00000103490/ENSG00000101255/ENSG00000149948/ENSG00000226979/ENSG00000103888/ENSG00000141736/ENSG00000233718/ENSG00000088325/ENSG00000147889/ENSG00000101213/ENSG00000197299/ENSG00000118193/ENSG00000100526/ENSG00000175305/ENSG00000109062/ENSG00000110680/ENSG00000013588/ENSG00000175175/ENSG00000094804/ENSG00000114346/ENSG00000106462/ENSG00000135744/ENSG00000227507/ENSG00000127564",29
"GO:0007018","GO:0007018","microtubule-based movement","55/1430","496/18842",0.110887096774194,1.46107320099256,2.98219260085639,0.00293906115377641,0.0469179265640929,0.0469179265640929,"ENSG00000179902/ENSG00000140623/ENSG00000261587/ENSG00000165164/ENSG00000162849/ENSG00000121621/ENSG00000089101/ENSG00000170788/ENSG00000112984/ENSG00000159625/ENSG00000130294/ENSG00000137807/ENSG00000160345/ENSG00000163263/ENSG00000141294/ENSG00000186185/ENSG00000198003/ENSG00000186638/ENSG00000090889/ENSG00000157330/ENSG00000185842/ENSG00000119333/ENSG00000142945/ENSG00000128408/ENSG00000213085/ENSG00000237649/ENSG00000188282/ENSG00000169836/ENSG00000167702/ENSG00000138778/ENSG00000118193/ENSG00000105877/ENSG00000182545/ENSG00000166342/ENSG00000080572/ENSG00000109062/ENSG00000153060/ENSG00000135127/ENSG00000106211/ENSG00000126787/ENSG00000181378/ENSG00000277586/ENSG00000165309/ENSG00000162722/ENSG00000138160/ENSG00000140263/ENSG00000104953/ENSG00000077327/ENSG00000163808/ENSG00000160188/ENSG00000101222/ENSG00000163462/ENSG00000175294/ENSG00000226650/ENSG00000124721",55
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","36/1430","294/18842",0.122448979591837,1.6134151562723,3.03791269123246,0.00303231344155026,0.0482468089165472,0.0482468089165472,"ENSG00000179603/ENSG00000118702/ENSG00000178597/ENSG00000138755/ENSG00000169248/ENSG00000153294/ENSG00000179546/ENSG00000171509/ENSG00000146360/ENSG00000168830/ENSG00000170893/ENSG00000136928/ENSG00000182687/ENSG00000128285/ENSG00000176406/ENSG00000132329/ENSG00000119714/ENSG00000169836/ENSG00000159224/ENSG00000170075/ENSG00000110680/ENSG00000176136/ENSG00000128165/ENSG00000124493/ENSG00000069482/ENSG00000070031/ENSG00000154478/ENSG00000175868/ENSG00000215644/ENSG00000178394/ENSG00000114349/ENSG00000186810/ENSG00000149735/ENSG00000169245/ENSG00000105290/ENSG00000158748",36
"GO:0051607","GO:0051607","defense response to virus","37/1430","305/18842",0.121311475409836,1.59842714662387,3.01951467963614,0.00313984712487213,0.0497934308848965,0.0497934308848965,"ENSG00000102794/ENSG00000207708/ENSG00000185507/ENSG00000178896/ENSG00000138684/ENSG00000182393/ENSG00000103490/ENSG00000161980/ENSG00000262406/ENSG00000128383/ENSG00000113302/ENSG00000165949/ENSG00000126709/ENSG00000187608/ENSG00000185745/ENSG00000183709/ENSG00000179750/ENSG00000049768/ENSG00000197272/ENSG00000111331/ENSG00000163568/ENSG00000174885/ENSG00000069764/ENSG00000198183/ENSG00000089127/ENSG00000204610/ENSG00000111335/ENSG00000171855/ENSG00000111537/ENSG00000157601/ENSG00000134321/ENSG00000154451/ENSG00000135114/ENSG00000141682/ENSG00000197110/ENSG00000169245/ENSG00000124256",37
